Drone,RouteIndex,StopIndex,CustomerNo,Demand,PlannedArrival,ActualArrival,ReadyTime,DueTime,ServiceTime,OnTime,Late,Lateness,WaitTime,SpeedMps,BatteryPct,CargoLoad,Longitude,Latitude,Timestamp
V10,1,1,168,4,44.8,80.0,0.0,2512.0,10.0,YES,NO,0.0,0.0,15.0,97.7,689,121.554144,29.874523,2026-04-20 16:35:45
V08,3,1,164,20,37.3,87.1,0.0,2514.0,10.0,YES,NO,0.0,0.0,15.0,98.2,406,121.546892,29.874523,2026-04-20 16:35:45
V09,2,1,23,19,35.4,96.7,0.0,2515.0,10.0,YES,NO,0.0,0.0,15.0,98.2,396,121.553626,29.866834,2026-04-20 16:35:45
V05,6,1,99,23,43.3,105.4,0.0,2512.0,10.0,YES,NO,0.0,0.0,15.0,97.9,376,121.549482,29.875880,2026-04-20 16:35:46
V10,1,2,96,21,78.2,111.9,0.0,2507.0,10.0,YES,NO,0.0,0.0,15.0,96.9,685,121.557769,29.874523,2026-04-20 16:35:46
V04,7,1,111,35,52.7,114.5,0.0,2510.0,10.0,YES,NO,0.0,0.0,15.0,97.9,314,121.544820,29.864120,2026-04-20 16:35:46
V08,3,2,53,23,68.6,120.1,0.0,2508.0,10.0,YES,NO,0.0,0.0,15.0,97.6,386,121.544302,29.876333,2026-04-20 16:35:46
V09,2,2,41,8,67.8,129.2,33.0,104.0,10.0,NO,YES,25.2,0.0,30.0,97.4,377,121.555180,29.864120,2026-04-20 16:35:46
V07,4,1,115,10,82.3,157.5,0.0,2501.0,10.0,YES,NO,0.0,0.0,15.0,96.6,432,121.561395,29.865929,2026-04-20 16:35:47
V05,6,2,181,32,90.0,161.6,0.0,2501.0,10.0,YES,NO,0.0,0.0,15.0,96.9,353,121.549482,29.880856,2026-04-20 16:35:47
V10,1,3,55,16,115.7,162.6,0.0,2503.0,10.0,YES,NO,0.0,0.0,15.0,95.5,664,121.556734,29.878142,2026-04-20 16:35:47
V01,10,1,78,9,87.2,163.6,0.0,2499.0,10.0,YES,NO,0.0,0.0,15.0,97.7,165,121.551036,29.881760,2026-04-20 16:35:47
V08,3,3,169,9,118.7,163.6,0.0,2496.0,10.0,YES,NO,0.0,0.0,15.0,96.8,363,121.539641,29.879951,2026-04-20 16:35:47
V02,9,1,74,19,106.1,175.1,94.0,161.0,10.0,NO,YES,14.1,0.0,30.0,97.1,189,121.538087,29.859597,2026-04-20 16:35:47
V09,2,3,47,6,130.5,185.1,0.0,2493.0,10.0,YES,NO,0.0,0.0,30.0,96.0,369,121.559841,29.858240,2026-04-20 16:35:47
